chemin,classe,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\CombinedRangeXYPlotTest.java,CombinedRangeXYPlotTest.java,2266,610,0.2691968,103,0.0026135612
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\ArrowNeedleTest.java,ArrowNeedleTest.java,79,47,0.5949367,3,0.19831224
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\CompassPlotTest.java,CompassPlotTest.java,200,101,0.505,6,0.08416667
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\LineNeedleTest.java,LineNeedleTest.java,275,148,0.53818184,9,0.059797984
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\LongNeedleTest.java,LongNeedleTest.java,350,195,0.55714285,12,0.046428572
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\MeterNeedleTest.java,MeterNeedleTest.java,435,236,0.54252875,13,0.04173298
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\MiddlePinNeedleTest.java,MiddlePinNeedleTest.java,510,283,0.55490196,16,0.034681372
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\PinNeedleTest.java,PinNeedleTest.java,585,330,0.5641026,19,0.02968961
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\PlumNeedleTest.java,PlumNeedleTest.java,660,377,0.5712121,22,0.025964187
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\PointerNeedleTest.java,PointerNeedleTest.java,735,424,0.57687074,25,0.02307483
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\ShipNeedleTest.java,ShipNeedleTest.java,810,471,0.58148146,28,0.020767195
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\WindNeedleTest.java,WindNeedleTest.java,885,518,0.58531076,31,0.018880991
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\CrosshairTest.java,CrosshairTest.java,3315,1181,0.35625944,139,0.0025630174
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\DefaultDrawingSupplierTest.java,DefaultDrawingSupplierTest.java,3484,1239,0.35562572,142,0.0025044065
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\AbstractDialLayerTest.java,AbstractDialLayerTest.java,91,52,0.5714286,3,0.1904762
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\ArcDialFrameTest.java,ArcDialFrameTest.java,229,111,0.48471615,7,0.06924517
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialBackgroundTest.java,DialBackgroundTest.java,363,170,0.46831957,11,0.042574506
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialCapTest.java,DialCapTest.java,507,230,0.45364892,15,0.03024326
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialPlotTest.java,DialPlotTest.java,755,306,0.40529802,25,0.016211921
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialPointerTest.java,DialPointerTest.java,903,369,0.40863788,32,0.012769934
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialTextAnnotationTest.java,DialTextAnnotationTest.java,1036,429,0.41409266,36,0.011502574
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\DialValueIndicatorTest.java,DialValueIndicatorTest.java,1212,496,0.40924093,40,0.010231024
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\MyDialLayerChangeListener.java,MyDialLayerChangeListener.java,1270,546,0.42992127,42,0.01023622
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialFrameTest.java,StandardDialFrameTest.java,1393,602,0.4321608,46,0.0093948
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialRangeTest.java,StandardDialRangeTest.java,1508,657,0.4356764,50,0.008713528
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\dial\StandardDialScaleTest.java,StandardDialScaleTest.java,1739,733,0.4215066,56,0.007526904
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\FastScatterPlotTest.java,FastScatterPlotTest.java,5424,2033,0.37481564,206,0.0018194934
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\flow\FlowPlotTest.java,FlowPlotTest.java,242,62,0.25619835,15,0.01707989
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\IntervalMarkerTest.java,IntervalMarkerTest.java,5797,2153,0.371399,227,0.0016361189
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\MarkerTest.java,MarkerTest.java,6163,2275,0.36913842,250,0.0014765537
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\MeterIntervalTest.java,MeterIntervalTest.java,6253,2322,0.37134176,253,0.001467754
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\MeterPlotTest.java,MeterPlotTest.java,6470,2395,0.37017003,257,0.0014403503
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\MyPlotChangeListener.java,MyPlotChangeListener.java,6549,2455,0.3748664,261,0.0014362697
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\pie\MultiplePiePlotTest.java,MultiplePiePlotTest.java,173,63,0.36416185,6,0.06069364
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\pie\PieLabelRecordTest.java,PieLabelRecordTest.java,278,110,0.39568347,9,0.04396483
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\pie\PiePlotTest.java,PiePlotTest.java,875,240,0.2742857,31,0.008847926
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\PlotOrientationTest.java,PlotOrientationTest.java,7491,2741,0.36590576,294,0.0012445775
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\PlotRenderingInfoTest.java,PlotRenderingInfoTest.java,7595,2789,0.36721528,297,0.0012364151
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\PlotTest.java,PlotTest.java,7745,2849,0.3678502,298,0.0012343967
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\PolarPlotTest.java,PolarPlotTest.java,8060,2904,0.36029777,307,0.0011736084
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\RingPlotTest.java,RingPlotTest.java,8200,2957,0.36060977,310,0.0011632573
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\SpiderWebPlotTest.java,SpiderWebPlotTest.java,8495,3039,0.35773984,318,0.001124968
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\ThermometerPlotTest.java,ThermometerPlotTest.java,8666,3099,0.35760444,322,0.0011105728
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\ValueMarkerTest.java,ValueMarkerTest.java,8867,3160,0.35637757,330,0.0010799321
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\plot\XYPlotTest.java,XYPlotTest.java,10122,3421,0.3379767,391,8.643905E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,AbstractRendererTest.java,692,140,0.20231214,26,0.0077812364
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\AreaRendererEndTypeTest.java,AreaRendererEndTypeTest.java,757,184,0.24306473,28,0.008680883
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\AbstractCategoryItemRendererTest.java,AbstractCategoryItemRendererTest.java,295,86,0.29152542,19,0.0153434435
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\AreaRendererTest.java,AreaRendererTest.java,434,144,0.33179724,26,0.012761433
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\BarRendererTest.java,BarRendererTest.java,700,225,0.32142857,37,0.008687259
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,BoxAndWhiskerRendererTest.java,1205,332,0.2755187,94,0.0029310498
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\CategoryStepRendererTest.java,CategoryStepRendererTest.java,1325,389,0.2935849,100,0.0029358491
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\DefaultCategoryItemRendererTest.java,DefaultCategoryItemRendererTest.java,1422,442,0.31082982,105,0.002960284
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GanttRendererTest.java,GanttRendererTest.java,1542,495,0.32101166,110,0.0029182879
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GradientBarPainterTest.java,GradientBarPainterTest.java,1639,546,0.33312994,114,0.0029221924
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GroupedStackedBarRendererTest.java,GroupedStackedBarRendererTest.java,1798,608,0.3381535,122,0.00277175
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java,IntervalBarRendererTest.java,1953,673,0.34459805,131,0.0026305194
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LayeredBarRendererTest.java,LayeredBarRendererTest.java,2090,734,0.35119617,140,0.0025085441
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LevelRendererTest.java,LevelRendererTest.java,2272,808,0.3556338,152,0.002339696
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\LineAndShapeRendererTest.java,LineAndShapeRendererTest.java,2522,881,0.34932593,173,0.002019225
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\MinMaxCategoryRendererTest.java,MinMaxCategoryRendererTest.java,2665,941,0.35309568,182,0.0019400861
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\ScatterRendererTest.java,ScatterRendererTest.java,2848,1009,0.35428372,193,0.001835667
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StackedAreaRendererTest.java,StackedAreaRendererTest.java,2972,1066,0.35868102,199,0.0018024172
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java,StackedBarRendererTest.java,3097,1123,0.36260897,205,0.0017688243
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StandardBarPainterTest.java,StandardBarPainterTest.java,3184,1174,0.3687186,209,0.0017642038
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StatisticalBarRendererTest.java,StatisticalBarRendererTest.java,3447,1263,0.36640558,235,0.0015591726
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRendererTest.java,StatisticalLineAndShapeRendererTest.java,3624,1331,0.36727372,246,0.0014929826
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\WaterfallBarRendererTest.java,WaterfallBarRendererTest.java,3796,1431,0.37697577,253,0.0014900229
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\DefaultPolarItemRendererTest.java,DefaultPolarItemRendererTest.java,4647,1665,0.35829568,285,0.0012571778
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\GrayPaintScaleTest.java,GrayPaintScaleTest.java,4766,1720,0.36088964,290,0.0012444471
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\LookupPaintScaleTest.java,LookupPaintScaleTest.java,4932,1778,0.36050284,296,0.001217915
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\OutlierTest.java,OutlierTest.java,5030,1832,0.36421472,300,0.001214049
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\RendererChangeDetector.java,RendererChangeDetector.java,5113,1896,0.37081948,304,0.0012198009
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\RendererUtilsTest.java,RendererUtilsTest.java,5454,2004,0.36743674,315,0.0011664658
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\AbstractXYItemRendererTest.java,AbstractXYItemRendererTest.java,159,64,0.4025157,8,0.050314464
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\CandlestickRendererTest.java,CandlestickRendererTest.java,354,134,0.37853107,15,0.025235405
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,ClusteredXYBarRendererTest.java,507,197,0.38856015,22,0.017661825
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\DeviationRendererTest.java,DeviationRendererTest.java,607,251,0.41350907,27,0.015315151
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\DeviationStepRendererTest.java,DeviationStepRendererTest.java,707,305,0.43140027,32,0.013481258
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\GradientXYBarPainterTest.java,GradientXYBarPainterTest.java,804,356,0.44278607,36,0.012299613
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\HighLowRendererTest.java,HighLowRendererTest.java,961,419,0.43600416,42,0.010381051
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\RendererXYPackageUtils.java,RendererXYPackageUtils.java,1042,469,0.45009598,44,0.010229454
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2Test.java,StackedXYAreaRenderer2Test.java,1200,531,0.4425,52,0.008509615
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRendererTest.java,StackedXYAreaRendererTest.java,1403,596,0.424804,65,0.0065354463
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StackedXYBarRendererTest.java,StackedXYBarRendererTest.java,1557,657,0.42196533,72,0.0058606295
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StandardXYBarPainterTest.java,StandardXYBarPainterTest.java,1644,708,0.43065694,76,0.0056665386
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\StandardXYItemRendererTest.java,StandardXYItemRendererTest.java,1868,772,0.41327623,84,0.004919955
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\VectorRendererTest.java,VectorRendererTest.java,1970,827,0.41979694,89,0.0047168196
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\WindItemRendererTest.java,WindItemRendererTest.java,2064,880,0.42635658,94,0.004535708
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYAreaRenderer2Test.java,XYAreaRenderer2Test.java,2245,944,0.42048997,105,0.0040046666
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYAreaRendererTest.java,XYAreaRendererTest.java,2462,1007,0.40901706,116,0.0035260092
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBarRendererTest.java,XYBarRendererTest.java,2783,1097,0.39417896,128,0.003079523
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBlockRendererTest.java,XYBlockRendererTest.java,2969,1169,0.39373526,137,0.00287398
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRendererTest.java,XYBoxAndWhiskerRendererTest.java,3119,1227,0.3933953,144,0.0027319118
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBubbleRendererTest.java,XYBubbleRendererTest.java,3266,1284,0.39314145,151,0.0026035858
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,XYDifferenceRendererTest.java,3446,1349,0.39146838,159,0.0024620653
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYDotRendererTest.java,XYDotRendererTest.java,3600,1407,0.39083335,166,0.0023544177
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYErrorRendererTest.java,XYErrorRendererTest.java,3767,1477,0.3920892,175,0.0022405097
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYLineAndShapeRendererTest.java,XYLineAndShapeRendererTest.java,4029,1543,0.38297343,185,0.0020701266
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYShapeRendererTest.java,XYShapeRendererTest.java,4188,1599,0.38180515,191,0.0019989798
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYSplineRendererTest.java,XYSplineRendererTest.java,4307,1652,0.38356164,196,0.0019569471
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java,XYStepAreaRendererTest.java,4465,1712,0.38342667,205,0.001870374
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYStepRendererTest.java,XYStepRendererTest.java,4641,1776,0.38267615,218,0.0017553952
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\YIntervalRendererTest.java,YIntervalRendererTest.java,4854,1836,0.37824476,224,0.0016885927
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\ScatterPlotTest.java,ScatterPlotTest.java,36385,13736,0.3775182,1692,2.2311951E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\StackedAreaChartTest.java,StackedAreaChartTest.java,36546,13807,0.37779784,1700,2.2223403E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\StackedBarChartTest.java,StackedBarChartTest.java,36709,13878,0.37805444,1708,2.2134335E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\StandardChartThemeTest.java,StandardChartThemeTest.java,36945,13954,0.37769657,1711,2.207461E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\swing\ChartPanelTest.java,ChartPanelTest.java,330,114,0.34545454,19,0.018181818
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\swing\CrosshairOverlayTest.java,CrosshairOverlayTest.java,417,161,0.3860911,22,0.017549597
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\TestUtils.java,TestUtils.java,37533,14184,0.37790745,1742,2.1693883E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\text\format\HMSNumberFormatTest.java,HMSNumberFormatTest.java,53,38,0.7169811,1,0.7169811
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\text\format\LogFormatTest.java,LogFormatTest.java,156,88,0.5641026,5,0.11282052
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,RelativeDateFormatTest.java,347,152,0.43804035,13,0.03369541
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,TimeSeriesChartTest.java,38033,14405,0.37875003,1762,2.149546E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\CompositeTitleTest.java,CompositeTitleTest.java,140,57,0.40714285,6,0.06785714
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\DateTitleTest.java,DateTitleTest.java,245,107,0.4367347,10,0.04367347
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\ImageTitleTest.java,ImageTitleTest.java,364,220,0.6043956,16,0.037774727
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\ShortTextTitleTest.java,ShortTextTitleTest.java,454,270,0.5947136,20,0.02973568
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\TextTitleTest.java,TextTitleTest.java,591,326,0.55160743,24,0.022983642
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\title\TitleTest.java,TitleTest.java,675,371,0.5496296,26,0.021139601
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomCategoryURLGeneratorTest.java,CustomCategoryURLGeneratorTest.java,143,59,0.4125874,5,0.08251748
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,CustomPieURLGeneratorTest.java,249,114,0.45783132,9,0.050870147
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,CustomXYURLGeneratorTest.java,392,173,0.44132653,14,0.031523325
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\StandardCategoryURLGeneratorTest.java,StandardCategoryURLGeneratorTest.java,498,224,0.4497992,18,0.024988845
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\StandardPieURLGeneratorTest.java,StandardPieURLGeneratorTest.java,608,275,0.45230263,22,0.02055921
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\StandardXYURLGeneratorTest.java,StandardXYURLGeneratorTest.java,672,320,0.47619048,24,0.01984127
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\urls\TimeSeriesURLGeneratorTest.java,TimeSeriesURLGeneratorTest.java,788,371,0.47081217,28,0.01681472
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\WaterfallChartTest.java,WaterfallChartTest.java,39622,15207,0.38380194,1822,2.1064871E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYAreaChartTest.java,XYAreaChartTest.java,39774,15276,0.38407,1829,2.0998907E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYBarChartTest.java,XYBarChartTest.java,39930,15345,0.38429752,1836,2.0931238E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYLineChartTest.java,XYLineChartTest.java,40083,15414,0.38455206,1843,2.0865549E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYStepAreaChartTest.java,XYStepAreaChartTest.java,40235,15483,0.3848142,1850,2.0800768E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\XYStepChartTest.java,XYStepChartTest.java,40404,15559,0.38508564,1857,2.0736975E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,CategoryToPieDatasetTest.java,202,78,0.38613862,13,0.02970297
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\category\DefaultCategoryDatasetTest.java,DefaultCategoryDatasetTest.java,538,167,0.31040892,39,0.007959203
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\category\DefaultIntervalCategoryDatasetTest.java,DefaultIntervalCategoryDatasetTest.java,956,281,0.29393306,67,0.0043870606
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\category\SlidingCategoryDatasetTest.java,SlidingCategoryDatasetTest.java,1196,349,0.291806,78,0.0037411028
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\ComparableObjectItemTest.java,ComparableObjectItemTest.java,1314,406,0.30898023,84,0.003678336
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\ComparableObjectSeriesTest.java,ComparableObjectSeriesTest.java,1499,480,0.32021347,94,0.0034065263
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\DatasetChangeConfirmation.java,DatasetChangeConfirmation.java,1547,518,0.33484164,95,0.0035246487
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\DataUtilsTest.java,DataUtilsTest.java,1760,577,0.3278409,102,0.0032141265
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,DefaultKeyedValues2DTest.java,2055,662,0.3221411,124,0.0025979122
